,index,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0_x,datetime_heat,number,spatial_ref,t2m,d2m,rh,thi_heat,adm2,adm1,day,month,year,location_x,datetime_ord,pct,level_0,heatwave,heat_ID,Heat Wave Duration_x,control_day,day_of_week,num_iters,diff,Unnamed: 0_y,country_region_code,country_region,metro_area,iso_3166_2_code,census_fips_code,place_id,date_heat,retail_rec_heat,grocery_pharm_heat,parks_heat,transit_heat,workplaces_heat,residential_heat,location_y,date_control,retail_rec_control,grocery_pharm_control,parks_control,transit_control,workplaces_control,residential_control,location,retail_rec_difference,grocery_pharm_difference,parks_difference,transit_difference,workplaces_difference,residential_difference,weekend,datetime_control,thi_control,temp_diff,datetime,Heat Wave Duration_y,dur_ranking,stage,stage_frac,heatwave_dur,mean_elev,coast,HDI_dec,popden_dec,over60_dec,elev_1500m,time_x,rain_standard_control,time_y,rain_standard_heat
2812,2818,29406,347942,347942,2022-08-31,0.0,0.0,27.0961,23.670319,99.14403,29.937828911675386,Gulyali,Ordu,31,8,2022,"Gulyali, Ordu",738398,0.9777777777777776,48.0,1.0,6d0a215f-8a65-404c-b167-fb1178fcbf40,,2022-08-03,2,test,28 days,126480,TR,Turkey,,,,ChIJT-yExFo9Y0ARVRfUeWbXBCo,2022-08-31,,,,66.0,,,"Gulyali, Ordu",2022-08-03,,,,45.0,,,"Gulyali, Ordu",,,,21.0,,,0,2022-08-03,23.42265446980798,6.515174441867405,2022-08-31,5.0,0.4904435022545259,2.0,0.4,True,260.26262626262627,1,6,8,9,0,2022-08-03,90.25974025974025,2022-08-31,31.818181818181817
2813,2819,29401,347936,347936,2022-08-25,0.0,0.0,25.902008,23.71109,98.409424,27.63107299804693,Gulyali,Ordu,25,8,2022,"Gulyali, Ordu",738392,0.9477124183006536,43.0,1.0,7c8e2b51-4ec7-461d-80fe-a0041ea4d91a,,2022-08-18,3,test,7 days,126474,TR,Turkey,,,,ChIJT-yExFo9Y0ARVRfUeWbXBCo,2022-08-25,,,,58.0,,,"Gulyali, Ordu",2022-08-18,,,,52.0,,,"Gulyali, Ordu",,,,6.0,,,0,2022-08-18,24.39624998304584,3.234823015001087,2022-08-25,7.0,0.7154922942324518,4.0,0.5714285714285714,True,260.26262626262627,1,6,8,9,0,2022-08-18,65.5844155844156,2022-08-25,48.05194805194805
2814,2820,29407,347943,347943,2022-09-01,0.0,0.0,26.403229,23.823883,98.77378,28.706688351101377,Gulyali,Ordu,1,8,2022,"Gulyali, Ordu",738399,0.9673202614379084,49.0,1.0,6d0a215f-8a65-404c-b167-fb1178fcbf40,,2022-08-18,3,test,14 days,126481,TR,Turkey,,,,ChIJT-yExFo9Y0ARVRfUeWbXBCo,2022-09-01,,,,42.0,,,"Gulyali, Ordu",2022-08-18,,,,52.0,,,"Gulyali, Ordu",,,,-10.0,,,0,2022-08-18,24.39624998304584,4.310438368055536,2022-09-01,5.0,0.4904435022545259,3.0,0.6,True,260.26262626262627,1,6,8,9,0,2022-08-18,65.5844155844156,2022-09-01,56.493506493506494
2815,2821,29402,347937,347937,2022-08-26,0.0,0.0,25.495026,22.52945,95.90558,26.736751132541286,Gulyali,Ordu,26,8,2022,"Gulyali, Ordu",738393,0.9202614379084968,44.0,1.0,7c8e2b51-4ec7-461d-80fe-a0041ea4d91a,,2022-08-19,4,test,7 days,126475,TR,Turkey,,,,ChIJT-yExFo9Y0ARVRfUeWbXBCo,2022-08-26,,,,60.0,,,"Gulyali, Ordu",2022-08-19,,,,66.0,,,"Gulyali, Ordu",,,,-6.0,,,0,2022-08-19,23.696837955051024,3.039913177490263,2022-08-26,7.0,0.7154922942324518,5.0,0.7142857142857143,True,260.26262626262627,1,6,8,9,0,2022-08-19,76.62337662337663,2022-08-26,28.57142857142857
2816,2822,29408,347944,347944,2022-09-02,0.0,0.0,26.00235,22.586212,98.032486,27.62856589423288,Gulyali,Ordu,2,8,2022,"Gulyali, Ordu",738400,0.94640522875817,50.0,1.0,6d0a215f-8a65-404c-b167-fb1178fcbf40,,2022-08-19,4,test,14 days,126482,TR,Turkey,,,,ChIJT-yExFo9Y0ARVRfUeWbXBCo,2022-09-02,,,,62.0,,,"Gulyali, Ordu",2022-08-19,,,,66.0,,,"Gulyali, Ordu",,,,-4.0,,,0,2022-08-19,23.696837955051024,3.931727939181858,2022-09-02,5.0,0.4904435022545259,4.0,0.8,True,260.26262626262627,1,6,8,9,0,2022-08-19,76.62337662337663,2022-09-02,35.714285714285715
2817,2823,29403,347938,347938,2022-08-27,0.0,0.0,25.907867,21.944,95.53059,27.395110660129177,Gulyali,Ordu,27,8,2022,"Gulyali, Ordu",738394,0.9398692810457516,45.0,1.0,7c8e2b51-4ec7-461d-80fe-a0041ea4d91a,,2022-08-20,5,test,7 days,126476,TR,Turkey,,,,ChIJT-yExFo9Y0ARVRfUeWbXBCo,2022-08-27,,,,69.0,,,"Gulyali, Ordu",2022-08-20,,,,58.0,,,"Gulyali, Ordu",,,,11.0,,,1,2022-08-20,23.40202967325851,3.993080986870666,2022-08-27,7.0,0.7154922942324518,6.0,0.8571428571428571,True,260.26262626262627,1,6,8,9,0,2022-08-20,93.5064935064935,2022-08-27,31.16883116883117
2818,2824,29409,347945,347945,2022-09-03,0.0,0.0,27.050446,24.941803,99.17808,30.60228663186237,Gulyali,Ordu,3,8,2022,"Gulyali, Ordu",738401,0.984313725490196,51.0,1.0,6d0a215f-8a65-404c-b167-fb1178fcbf40,,2022-08-20,5,test,14 days,126483,TR,Turkey,,,,ChIJT-yExFo9Y0ARVRfUeWbXBCo,2022-09-03,,,,43.0,,,"Gulyali, Ordu",2022-08-20,,,,58.0,,,"Gulyali, Ordu",,,,-15.0,,,1,2022-08-20,23.40202967325851,7.200256958603859,2022-09-03,5.0,0.4904435022545259,5.0,1.0,True,260.26262626262627,1,6,8,9,0,2022-08-20,93.5064935064935,2022-09-03,49.35064935064935
2819,2825,29404,347939,347939,2022-08-28,0.0,0.0,26.047516,22.122955,93.15871,27.67072041829431,Gulyali,Ordu,28,8,2022,"Gulyali, Ordu",738395,0.9490196078431372,46.0,1.0,7c8e2b51-4ec7-461d-80fe-a0041ea4d91a,,2022-08-07,6,test,21 days,126477,TR,Turkey,,,,ChIJT-yExFo9Y0ARVRfUeWbXBCo,2022-08-28,,,,61.0,,,"Gulyali, Ordu",2022-08-07,,,,88.0,,,"Gulyali, Ordu",,,,-27.0,,,1,2022-08-07,23.92340554131405,3.7473148769802584,2022-08-28,7.0,0.7154922942324518,7.0,1.0,True,260.26262626262627,1,6,8,9,0,2022-08-07,66.88311688311688,2022-08-28,38.311688311688314
2820,2826,29410,347958,347958,2022-09-16,0.0,0.0,29.28067,21.205475,93.98507,30.00400967068145,Gulyali,Ordu,16,9,2022,"Gulyali, Ordu",738414,0.9790849673202614,52.0,1.0,f6791c5b-6a23-4fe5-8cab-37e7b3675eb4,3.0,2022-09-09,4,test,7 days,126496,TR,Turkey,,,,ChIJT-yExFo9Y0ARVRfUeWbXBCo,2022-09-16,,,,32.0,,,"Gulyali, Ordu",2022-09-09,,,,36.0,,,"Gulyali, Ordu",,,,-4.0,,,0,2022-09-09,20.19153806898333,9.812471601698121,2022-09-16,3.0,0.22908674877178814,1.0,0.3333333333333333,False,260.26262626262627,1,6,8,9,0,2022-09-09,12.337662337662337,2022-09-16,7.792207792207792
2821,2827,29411,347959,347959,2022-09-17,0.0,0.0,28.354889,23.649567,93.04799,31.410274505615263,Gulyali,Ordu,17,9,2022,"Gulyali, Ordu",738415,0.9895424836601308,53.0,1.0,f6791c5b-6a23-4fe5-8cab-37e7b3675eb4,,2022-09-10,5,test,7 days,126497,TR,Turkey,,,,ChIJT-yExFo9Y0ARVRfUeWbXBCo,2022-09-17,,,,46.0,,,"Gulyali, Ordu",2022-09-10,,,,38.0,,,"Gulyali, Ordu",,,,8.0,,,1,2022-09-10,21.94295671251089,9.467317793104371,2022-09-17,3.0,0.22908674877178814,2.0,0.6666666666666666,False,260.26262626262627,1,6,8,9,0,2022-09-10,10.38961038961039,2022-09-17,9.090909090909092
2822,2828,29412,347960,347960,2022-09-18,0.0,0.0,32.267487,24.576813,98.18956,36.77051968044708,Gulyali,Ordu,18,9,2022,"Gulyali, Ordu",738416,1.0,54.0,1.0,f6791c5b-6a23-4fe5-8cab-37e7b3675eb4,,2022-09-04,6,test,14 days,126498,TR,Turkey,,,,ChIJT-yExFo9Y0ARVRfUeWbXBCo,2022-09-18,,,,39.0,,,"Gulyali, Ordu",2022-09-04,,,,53.0,,,"Gulyali, Ordu",,,,-14.0,,,1,2022-09-04,23.379143608941007,13.391376071506073,2022-09-18,3.0,0.22908674877178814,3.0,1.0,False,260.26262626262627,1,6,8,9,0,2022-09-04,95.45454545454545,2022-09-18,13.636363636363635
2823,2829,29460,348687,348687,2022-08-01,0.0,0.0,29.153261,16.710243,98.590775,28.257164849175386,Gumushacikoy,Amasya,1,7,2022,"Gumushacikoy, Amasya",738368,0.9019607843137256,47.0,1.0,8c939891-07eb-410f-9a36-87a74908d14d,,2022-07-25,0,test,7 days,9308,TR,Turkey,,,,ChIJ5ZzHPTnlhkARBwPmSKe67zQ,2022-08-01,,,,,9.0,,"Gumushacikoy, Amasya",2022-07-25,,,,,6.0,,"Gumushacikoy, Amasya",,,,,3.0,,0,2022-07-25,24.64871526647501,3.608449582700377,2022-08-01,2.0,0.07089979137223232,2.0,1.0,False,1114.4710743801652,0,3,5,9,0,2022-07-25,11.03896103896104,2022-08-01,61.038961038961034
2824,2830,29462,348701,348701,2022-08-15,0.0,0.0,29.66306,17.086628,96.930786,28.81884256998702,Gumushacikoy,Amasya,15,7,2022,"Gumushacikoy, Amasya",738382,0.9294117647058824,49.0,1.0,cfafbe27-5f07-4db8-9283-a03874b5fb23,,2022-07-25,0,test,21 days,9318,TR,Turkey,,,,ChIJ5ZzHPTnlhkARBwPmSKe67zQ,2022-08-15,,,,,16.0,,"Gumushacikoy, Amasya",2022-07-25,,,,,6.0,,"Gumushacikoy, Amasya",,,,,10.0,,0,2022-07-25,24.64871526647501,4.170127303512011,2022-08-15,2.0,0.07089979137223232,2.0,1.0,False,1114.4710743801652,0,3,5,9,0,2022-07-25,11.03896103896104,2022-08-15,76.62337662337663
2825,2831,29464,348708,348708,2022-08-22,0.0,0.0,31.58036,15.602268,91.23943,29.871610288266822,Gumushacikoy,Amasya,22,7,2022,"Gumushacikoy, Amasya",738389,0.954248366013072,51.0,1.0,f2bc70cf-bf0f-4f88-8a67-1671065dcc1a,,2022-07-25,0,test,28 days,9323,TR,Turkey,,,,ChIJ5ZzHPTnlhkARBwPmSKe67zQ,2022-08-22,,,,,14.0,,"Gumushacikoy, Amasya",2022-07-25,,,,,6.0,,"Gumushacikoy, Amasya",,,,,8.0,,0,2022-07-25,24.64871526647501,5.222895021791814,2022-08-22,7.0,0.7154922942324518,2.0,0.2857142857142857,True,1114.4710743801652,0,3,5,9,0,2022-07-25,11.03896103896104,2022-08-22,47.4025974025974
2826,2832,29465,348709,348709,2022-08-23,0.0,0.0,32.798996,16.30248,94.31852,30.75242982087316,Gumushacikoy,Amasya,23,7,2022,"Gumushacikoy, Amasya",738390,0.9790849673202614,52.0,1.0,f2bc70cf-bf0f-4f88-8a67-1671065dcc1a,,2022-07-26,1,test,28 days,9324,TR,Turkey,,,,ChIJ5ZzHPTnlhkARBwPmSKe67zQ,2022-08-23,,,,,12.0,,"Gumushacikoy, Amasya",2022-07-26,,,,,1.0,,"Gumushacikoy, Amasya",,,,,11.0,,0,2022-07-26,25.03599774395982,5.7164320769133425,2022-08-23,7.0,0.7154922942324518,3.0,0.42857142857142855,True,1114.4710743801652,0,3,5,9,0,2022-07-26,9.090909090909092,2022-08-23,50.649350649350644
2827,2833,29470,348716,348716,2022-08-30,0.0,0.0,31.02971,18.088287,99.24287,30.08110583270042,Gumushacikoy,Amasya,30,7,2022,"Gumushacikoy, Amasya",738397,0.9633986928104576,57.0,1.0,20354d70-956f-417c-a7ba-2794015edfe8,5.0,2022-07-26,1,test,35 days,9329,TR,Turkey,,,,ChIJ5ZzHPTnlhkARBwPmSKe67zQ,2022-08-30,,,,,-17.0,,"Gumushacikoy, Amasya",2022-07-26,,,,,1.0,,"Gumushacikoy, Amasya",,,,,-18.0,,0,2022-07-26,25.03599774395982,5.0451080887406015,2022-08-30,5.0,0.4904435022545259,1.0,0.2,True,1114.4710743801652,0,3,5,9,0,2022-07-26,9.090909090909092,2022-08-30,34.41558441558442
2828,2834,29466,348710,348710,2022-08-24,0.0,0.0,32.67582,15.764736,92.02873,31.305937025282155,Gumushacikoy,Amasya,24,7,2022,"Gumushacikoy, Amasya",738391,0.9830065359477124,53.0,1.0,f2bc70cf-bf0f-4f88-8a67-1671065dcc1a,,2022-07-27,2,test,28 days,9325,TR,Turkey,,,,ChIJ5ZzHPTnlhkARBwPmSKe67zQ,2022-08-24,,,,,25.0,,"Gumushacikoy, Amasya",2022-07-27,,,,,10.0,,"Gumushacikoy, Amasya",,,,,15.0,,0,2022-07-27,26.49506689001016,4.810870135271994,2022-08-24,7.0,0.7154922942324518,4.0,0.5714285714285714,True,1114.4710743801652,0,3,5,9,0,2022-07-27,22.727272727272727,2022-08-24,40.25974025974026
2829,2835,29471,348717,348717,2022-08-31,0.0,0.0,33.242664,19.620173,98.81594,31.60464336253981,Gumushacikoy,Amasya,31,7,2022,"Gumushacikoy, Amasya",738398,0.9869281045751634,58.0,1.0,20354d70-956f-417c-a7ba-2794015edfe8,,2022-07-27,2,test,35 days,9330,TR,Turkey,,,,ChIJ5ZzHPTnlhkARBwPmSKe67zQ,2022-08-31,,,,,16.0,,"Gumushacikoy, Amasya",2022-07-27,,,,,10.0,,"Gumushacikoy, Amasya",,,,,6.0,,0,2022-07-27,26.49506689001016,5.10957647252965,2022-08-31,5.0,0.4904435022545259,2.0,0.4,True,1114.4710743801652,0,3,5,9,0,2022-07-27,22.727272727272727,2022-08-31,68.83116883116884
2830,2836,29467,348711,348711,2022-08-25,0.0,0.0,31.254873,17.756744,90.53325,30.273124977394428,Gumushacikoy,Amasya,25,7,2022,"Gumushacikoy, Amasya",738392,0.9660130718954248,54.0,1.0,f2bc70cf-bf0f-4f88-8a67-1671065dcc1a,,2022-07-21,3,test,35 days,9326,TR,Turkey,,,,ChIJ5ZzHPTnlhkARBwPmSKe67zQ,2022-08-25,,,,,19.0,,"Gumushacikoy, Amasya",2022-07-21,,,,,4.0,,"Gumushacikoy, Amasya",,,,,15.0,,0,2022-07-21,23.781573260272022,6.491551717122405,2022-08-25,7.0,0.7154922942324518,5.0,0.7142857142857143,True,1114.4710743801652,0,3,5,9,0,2022-07-21,20.77922077922078,2022-08-25,96.75324675324676
2831,2837,29472,348718,348718,2022-09-01,0.0,0.0,32.251244,19.20593,98.72508,30.751656426323823,Gumushacikoy,Amasya,1,7,2022,"Gumushacikoy, Amasya",738399,0.9777777777777776,59.0,1.0,20354d70-956f-417c-a7ba-2794015edfe8,,2022-07-21,3,test,42 days,9331,TR,Turkey,,,,ChIJ5ZzHPTnlhkARBwPmSKe67zQ,2022-09-01,,,,,22.0,,"Gumushacikoy, Amasya",2022-07-21,,,,,4.0,,"Gumushacikoy, Amasya",,,,,18.0,,0,2022-07-21,23.781573260272022,6.970083166051801,2022-09-01,5.0,0.4904435022545259,3.0,0.6,True,1114.4710743801652,0,3,5,9,0,2022-07-21,20.77922077922078,2022-09-01,71.42857142857143
2832,2838,29468,348712,348712,2022-08-26,0.0,0.0,29.516266,17.77219,98.84638,28.80739678276914,Gumushacikoy,Amasya,26,8,2022,"Gumushacikoy, Amasya",738393,0.9281045751633988,55.0,1.0,f2bc70cf-bf0f-4f88-8a67-1671065dcc1a,,2022-08-19,4,test,7 days,9327,TR,Turkey,,,,ChIJ5ZzHPTnlhkARBwPmSKe67zQ,2022-08-26,,,,,23.0,,"Gumushacikoy, Amasya",2022-08-19,,,,,25.0,,"Gumushacikoy, Amasya",,,,,-2.0,,0,2022-08-19,26.702771504720086,2.1046252780490526,2022-08-26,7.0,0.7154922942324518,6.0,0.8571428571428571,True,1114.4710743801652,0,3,5,9,0,2022-08-19,66.23376623376623,2022-08-26,81.81818181818183
2833,2839,29473,348719,348719,2022-09-02,0.0,0.0,30.921019,18.64667,97.85991,30.036741186071367,Gumushacikoy,Amasya,2,8,2022,"Gumushacikoy, Amasya",738400,0.9607843137254902,60.0,1.0,20354d70-956f-417c-a7ba-2794015edfe8,,2022-08-19,4,test,14 days,9332,TR,Turkey,,,,ChIJ5ZzHPTnlhkARBwPmSKe67zQ,2022-09-02,,,,,16.0,,"Gumushacikoy, Amasya",2022-08-19,,,,,25.0,,"Gumushacikoy, Amasya",,,,,-9.0,,0,2022-08-19,26.702771504720086,3.333969681351281,2022-09-02,5.0,0.4904435022545259,4.0,0.8,True,1114.4710743801652,0,3,5,9,0,2022-08-19,66.23376623376623,2022-09-02,79.22077922077922
2834,2840,29475,348733,348733,2022-09-16,0.0,0.0,30.894178,7.320221,49.08382,28.94000950566048,Gumushacikoy,Amasya,16,9,2022,"Gumushacikoy, Amasya",738414,0.9320261437908496,62.0,1.0,f88eaa2f-51d4-41c0-bb19-a70a6b9a89bc,3.0,2022-09-09,4,test,7 days,9341,TR,Turkey,,,,ChIJ5ZzHPTnlhkARBwPmSKe67zQ,2022-09-16,,,,,25.0,,"Gumushacikoy, Amasya",2022-09-09,,,,,17.0,,"Gumushacikoy, Amasya",,,,,8.0,,0,2022-09-09,22.71843041314022,6.221579092520262,2022-09-16,3.0,0.22908674877178814,1.0,0.3333333333333333,False,1114.4710743801652,0,3,5,9,0,2022-09-09,18.181818181818183,2022-09-16,11.688311688311687
2835,2841,29526,349403,349403,2022-06-03,0.0,0.0,26.243942,10.727409,73.80078,25.36316540506155,Gumushane,Gumushane,3,6,2022,"Gumushane, Gumushane",738309,0.962091503267974,48.0,1.0,0e74692e-0a5a-4d80-aa8c-89918a098578,2.0,2022-06-10,4,test,-7 days,61897,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-06-03,,,,,27.0,,"Gumushane, Gumushane",2022-06-10,,,,,28.0,,"Gumushane, Gumushane",,,,,-1.0,,0,2022-06-10,18.37895214557652,6.984213259485031,2022-06-03,2.0,0.07089979137223232,1.0,0.5,False,1963.8785467128027,0,6,4,4,1,2022-06-10,74.02597402597402,2022-06-03,45.45454545454545
2836,2842,29527,349404,349404,2022-06-04,0.0,0.0,25.393204,12.295486,83.15604,24.5820079909431,Gumushane,Gumushane,4,5,2022,"Gumushane, Gumushane",738310,0.930718954248366,49.0,1.0,0e74692e-0a5a-4d80-aa8c-89918a098578,,2022-05-28,5,test,7 days,61898,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-06-04,,,,,1.0,,"Gumushane, Gumushane",2022-05-28,,,,,1.0,,"Gumushane, Gumushane",,,,,0.0,,1,2022-05-28,18.45964246326026,6.122365527682842,2022-06-04,2.0,0.07089979137223232,2.0,1.0,False,1963.8785467128027,0,6,4,4,1,2022-05-28,44.8051948051948,2022-06-04,35.064935064935064
2837,2843,29528,349475,349475,2022-08-14,0.0,0.0,24.729164,16.519989,97.991936,24.27621801694238,Gumushane,Gumushane,14,8,2022,"Gumushane, Gumushane",738381,0.9137254901960784,50.0,1.0,b3886176-ac66-42cc-970c-0075985462d7,2.0,2022-08-07,6,test,7 days,61969,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-08-14,-4.0,,,,-9.0,,"Gumushane, Gumushane",2022-08-07,,,,,-1.0,,"Gumushane, Gumushane",,,,,-8.0,,1,2022-08-07,21.218297547764287,3.057920469178093,2022-08-14,2.0,0.07089979137223232,1.0,0.5,False,1963.8785467128027,0,6,4,4,1,2022-08-07,51.94805194805194,2022-08-14,53.246753246753244
2838,2844,29530,349482,349482,2022-08-21,0.0,0.0,24.71878,15.932808,98.41588,24.09996337360809,Gumushane,Gumushane,21,8,2022,"Gumushane, Gumushane",738388,0.9084967320261438,52.0,1.0,66940c85-d021-4422-ab63-164fc05de725,8.0,2022-08-07,6,test,14 days,61976,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-08-21,,,,,-14.0,,"Gumushane, Gumushane",2022-08-07,,,,,-1.0,,"Gumushane, Gumushane",,,,,-13.0,,1,2022-08-07,21.218297547764287,2.881665825843804,2022-08-21,8.0,0.7864257352446329,1.0,0.125,True,1963.8785467128027,0,6,4,4,1,2022-08-07,51.94805194805194,2022-08-21,34.41558441558442
2839,2845,29537,349489,349489,2022-08-28,0.0,0.0,25.824837,16.183151,96.14133,24.882481759931515,Gumushane,Gumushane,28,8,2022,"Gumushane, Gumushane",738395,0.9503267973856208,59.0,1.0,66940c85-d021-4422-ab63-164fc05de725,,2022-08-07,6,test,21 days,61983,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-08-28,-8.0,,,,-15.0,,"Gumushane, Gumushane",2022-08-07,,,,,-1.0,,"Gumushane, Gumushane",,,,,-14.0,,1,2022-08-07,21.218297547764287,3.6641842121672283,2022-08-28,8.0,0.7864257352446329,8.0,1.0,True,1963.8785467128027,0,6,4,4,1,2022-08-07,51.94805194805194,2022-08-28,67.53246753246754
2840,2846,29529,349476,349476,2022-08-15,0.0,0.0,26.719826,16.361748,96.90783,25.907835586953738,Gumushane,Gumushane,15,8,2022,"Gumushane, Gumushane",738382,0.9751633986928104,51.0,1.0,b3886176-ac66-42cc-970c-0075985462d7,,2022-08-08,0,test,7 days,61970,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-08-15,,,,,-10.0,,"Gumushane, Gumushane",2022-08-08,,,,,-8.0,,"Gumushane, Gumushane",,,,,-2.0,,0,2022-08-08,21.021008027924463,4.886827559029275,2022-08-15,2.0,0.07089979137223232,2.0,1.0,False,1963.8785467128027,0,6,4,4,1,2022-08-08,41.55844155844156,2022-08-15,57.7922077922078
2841,2847,29531,349483,349483,2022-08-22,0.0,0.0,25.413353,16.304787,98.43922,24.75871920585636,Gumushane,Gumushane,22,8,2022,"Gumushane, Gumushane",738389,0.9411764705882352,53.0,1.0,66940c85-d021-4422-ab63-164fc05de725,,2022-08-08,0,test,14 days,61977,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-08-22,,,,,-11.0,,"Gumushane, Gumushane",2022-08-08,,,,,-8.0,,"Gumushane, Gumushane",,,,,-3.0,,0,2022-08-08,21.021008027924463,3.737711177931896,2022-08-22,8.0,0.7864257352446329,2.0,0.25,True,1963.8785467128027,0,6,4,4,1,2022-08-08,41.55844155844156,2022-08-22,39.61038961038961
2842,2848,29532,349484,349484,2022-08-23,0.0,0.0,25.152481,17.268517,95.37347,24.6616121133169,Gumushane,Gumushane,23,7,2022,"Gumushane, Gumushane",738390,0.9333333333333332,54.0,1.0,66940c85-d021-4422-ab63-164fc05de725,,2022-07-26,1,test,28 days,61978,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-08-23,,,,,-9.0,,"Gumushane, Gumushane",2022-07-26,,,,,-8.0,,"Gumushane, Gumushane",,,,,-1.0,,0,2022-07-26,19.11840140819553,5.543210705121368,2022-08-23,8.0,0.7864257352446329,3.0,0.375,True,1963.8785467128027,0,6,4,4,1,2022-07-26,25.324675324675322,2022-08-23,38.961038961038966
2843,2849,29538,349491,349491,2022-08-30,0.0,0.0,26.498024,16.629478,99.21698,25.53399867481659,Gumushane,Gumushane,30,7,2022,"Gumushane, Gumushane",738397,0.9673202614379084,60.0,1.0,6d389e4e-bf0e-4f91-83dd-4e0e7c949bd1,5.0,2022-07-26,1,test,35 days,61985,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-08-30,,,,,-41.0,,"Gumushane, Gumushane",2022-07-26,,,,,-8.0,,"Gumushane, Gumushane",,,,,-33.0,,0,2022-07-26,19.11840140819553,6.4155972666210594,2022-08-30,5.0,0.4904435022545259,1.0,0.2,True,1963.8785467128027,0,6,4,4,1,2022-07-26,25.324675324675322,2022-08-30,15.584415584415584
2844,2850,29533,349485,349485,2022-08-24,0.0,0.0,27.581635,16.988289,96.5565,26.436842415067925,Gumushane,Gumushane,24,8,2022,"Gumushane, Gumushane",738391,0.9803921568627452,55.0,1.0,66940c85-d021-4422-ab63-164fc05de725,,2022-08-03,2,test,21 days,61979,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-08-24,,,,,-13.0,,"Gumushane, Gumushane",2022-08-03,,,,,-5.0,,"Gumushane, Gumushane",,,,,-8.0,,0,2022-08-03,21.571747726864324,4.865094688203602,2022-08-24,8.0,0.7864257352446329,4.0,0.5,True,1963.8785467128027,0,6,4,4,1,2022-08-03,32.467532467532465,2022-08-24,22.727272727272727
2845,2851,29539,349492,349492,2022-08-31,0.0,0.0,27.890678,16.623749,98.830154,26.710013239992136,Gumushane,Gumushane,31,8,2022,"Gumushane, Gumushane",738398,0.9830065359477124,61.0,1.0,6d389e4e-bf0e-4f91-83dd-4e0e7c949bd1,,2022-08-03,2,test,28 days,61986,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-08-31,,,,,-13.0,,"Gumushane, Gumushane",2022-08-03,,,,,-5.0,,"Gumushane, Gumushane",,,,,-8.0,,0,2022-08-03,21.571747726864324,5.138265513127813,2022-08-31,5.0,0.4904435022545259,2.0,0.4,True,1963.8785467128027,0,6,4,4,1,2022-08-03,32.467532467532465,2022-08-31,22.07792207792208
2846,2852,29534,349486,349486,2022-08-25,0.0,0.0,29.025719,14.058876,78.77851,27.571543832180232,Gumushane,Gumushane,25,7,2022,"Gumushane, Gumushane",738392,0.9934640522875816,56.0,1.0,66940c85-d021-4422-ab63-164fc05de725,,2022-07-28,3,test,28 days,61980,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-08-25,,,,,-11.0,,"Gumushane, Gumushane",2022-07-28,,,,,-6.0,,"Gumushane, Gumushane",,,,,-5.0,,0,2022-07-28,21.774484184053247,5.797059648126986,2022-08-25,8.0,0.7864257352446329,5.0,0.625,True,1963.8785467128027,0,6,4,4,1,2022-07-28,9.090909090909092,2022-08-25,13.636363636363635
2847,2853,29540,349493,349493,2022-09-01,0.0,0.0,28.600342,16.059135,92.941124,27.18525521780979,Gumushane,Gumushane,1,7,2022,"Gumushane, Gumushane",738399,0.9895424836601308,62.0,1.0,6d389e4e-bf0e-4f91-83dd-4e0e7c949bd1,,2022-07-28,3,test,35 days,61987,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-09-01,,,,,-14.0,,"Gumushane, Gumushane",2022-07-28,,,,,-6.0,,"Gumushane, Gumushane",,,,,-8.0,,0,2022-07-28,21.774484184053247,5.410771033756543,2022-09-01,5.0,0.4904435022545259,3.0,0.6,True,1963.8785467128027,0,6,4,4,1,2022-07-28,9.090909090909092,2022-09-01,14.935064935064934
2848,2854,29535,349487,349487,2022-08-26,0.0,0.0,28.24466,11.688896,67.96042,26.896253461859025,Gumushane,Gumushane,26,8,2022,"Gumushane, Gumushane",738393,0.9856209150326798,57.0,1.0,66940c85-d021-4422-ab63-164fc05de725,,2022-08-19,4,test,7 days,61981,TR,Turkey,,,,ChIJfTHzKmYPZUARvwkJ9CQs2dY,2022-08-26,,,,,-9.0,,"Gumushane, Gumushane",2022-08-19,,,,,-8.0,,"Gumushane, Gumushane",,,,,-1.0,,0,2022-08-19,21.86047686470883,5.035776597150196,2022-08-26,8.0,0.7864257352446329,6.0,0.75,True,1963.8785467128027,0,6,4,4,1,2022-08-19,80.51948051948052,2022-08-26,20.77922077922078
