,adm2,adm1,date_heat,mob_index_heat,holiday_heat,makeup_day_heat,location,control_day,thi_heat,t2m_heat,datetime_heat,heat_ID,date_control,mob_index_control,holiday_control,makeup_day_control,mobility_difference,day_of_week,weekend,datetime_control,t2m_control,thi_control,thi_diff,datetime,Heat Wave Duration,dur_ranking,stage,month,hw_pct,early_hw,stage_frac,heatwave_dur,mean_elev,coast,HDI_dec,popdens_dec,over60_dec,elev_1500m,baseline_mobility,mobility_diff_pct,time_x,rain_standard_control,time_y,rain_standard_heat,index
3018,hezhoushi,guangxizhuangzuzizhiqu,2023-07-28,7.1262,0,0,"hezhoushi, guangxizhuangzuzizhiqu",2023-07-21,39.202928137725934,32.880314,2023-07-28,81e988f1-3173-45b0-bd99-5069cc24ce01,2023-07-21,7.1731,0,0,-0.0468999999999999,4,0,2023-07-21,30.097883,34.98580750558559,4.217120632140343,2023-07-28,5.0,0.7172673777123942,4.0,7,0.6013681592039801,0,0.8,True,369.1837035054857,0,2,4,4,0,5.42685,-0.008642214175810995,2023-07-21,24.025974025974026,2023-07-28,16.883116883116884,2877
3019,laibinshi,guangxizhuangzuzizhiqu,2023-07-28,6.8837,0,0,"laibinshi, guangxizhuangzuzizhiqu",2023-07-21,40.68131024259804,33.912766,2023-07-28,53d2c504-fa81-4905-aebc-4def7c3cd1b0,2023-07-21,6.9114,0,0,-0.0277000000000002,4,0,2023-07-21,31.0986,37.65830728104479,3.023002961553246,2023-07-28,3.0,0.3423133504965061,2.0,7,0.6380597014925373,0,0.6666666666666666,False,287.58863463451746,0,2,4,5,0,5.7425,-0.0048236830648672535,2023-07-21,37.01298701298701,2023-07-28,19.480519480519483,2878
3020,chongzuoshi,guangxizhuangzuzizhiqu,2023-07-28,6.5277,0,0,"chongzuoshi, guangxizhuangzuzizhiqu",2023-07-21,41.15020578860408,33.157043,2023-07-28,89f14ffd-9976-47f5-8411-40bd4bbe1db0,2023-07-21,6.3997,0,0,0.1280000000000001,4,0,2023-07-21,30.101418,36.05331616182536,5.096889626778726,2023-07-28,2.0,0.11134608311879367,1.0,7,0.6492537313432836,0,0.5,False,306.9088458375217,0,2,3,5,0,5.45945,0.023445585177994138,2023-07-21,72.72727272727273,2023-07-28,38.311688311688314,2879
3021,sanyashi,hainansheng,2023-07-28,7.598,0,0,"sanyashi, hainansheng",2023-07-21,41.09566396077478,31.800024,2023-07-28,b2f3d227-1fb8-4698-8c82-e8feec28d0cd,2023-07-21,7.5541,0,0,0.0438999999999998,4,0,2023-07-21,29.855797,35.53381245930993,5.561851501464851,2023-07-28,3.0,0.3423133504965061,2.0,7,0.6380597014925373,0,0.6666666666666666,False,188.1429794520548,1,7,8,1,0,6.78245,0.006472587339383232,2023-07-21,63.63636363636363,2023-07-28,35.714285714285715,2880
3022,wuzhishanshi,hainansheng,2023-07-28,5.5335,0,0,"wuzhishanshi, hainansheng",2023-07-21,37.296784830372275,31.507362,2023-07-28,57cdcfd1-e698-43ed-9e09-b92f2e1f353b,2023-07-21,5.4634,0,0,0.0701,4,0,2023-07-21,29.177645,33.1442829600552,4.152501870317074,2023-07-28,3.0,0.3423133504965061,2.0,7,0.6380597014925373,0,0.6666666666666666,False,617.3255484784147,0,7,3,2,0,4.41405,0.0158811069199488,2023-07-21,44.15584415584416,2023-07-28,49.35064935064935,2881
3023,qionghaishi,hainansheng,2023-07-28,7.0086,0,0,"qionghaishi, hainansheng",2023-07-21,42.09892908732101,34.796295,2023-07-28,f5c69b3f-0591-4525-80cd-25cd1fbce071,2023-07-21,6.8912,0,0,0.1173999999999999,4,0,2023-07-21,30.734255,38.531149839743634,3.567779247577377,2023-07-28,2.0,0.11134608311879367,1.0,7,0.6492537313432836,0,0.5,False,66.24544582933845,1,7,6,6,0,5.6963,0.0206098695644541,2023-07-21,57.7922077922078,2023-07-28,18.181818181818183,2882
3024,wenchangshi,hainansheng,2023-07-28,8.6082,0,0,"wenchangshi, hainansheng",2023-07-21,43.854370117187536,34.06457,2023-07-28,db3a1610-07fd-403c-8ca8-eaf19c66184b,2023-07-21,8.5793,0,0,0.0289000000000001,4,0,2023-07-21,30.865055,39.84645858643551,4.007911530752025,2023-07-28,2.0,0.11134608311879367,1.0,7,0.6492537313432836,0,0.5,False,27.05252456794307,1,7,5,8,0,5.6415500000000005,0.005122705639407627,2023-07-21,51.298701298701296,2023-07-28,20.12987012987013,2883
3025,wanningshi,hainansheng,2023-07-28,8.2189,0,0,"wanningshi, hainansheng",2023-07-21,42.02705438586253,33.79891,2023-07-28,e943cbf3-a6f1-4541-a201-d3edb61cdc8b,2023-07-21,7.8748,0,0,0.3441000000000001,4,0,2023-07-21,30.047718,36.37941295973924,5.647641426123286,2023-07-28,3.0,0.3423133504965061,2.0,7,0.6380597014925373,0,0.6666666666666666,False,123.2136678200692,1,7,6,5,0,5.9,0.05832203389830509,2023-07-21,77.27272727272727,2023-07-28,19.480519480519483,2884
3026,dongfangshi,hainansheng,2023-07-28,7.5554,0,0,"dongfangshi, hainansheng",2023-06-30,42.75568251747167,31.979782,2023-07-28,79ed3e91-ff65-42db-be28-b74b21e99191,2023-06-30,6.6792,0,0,0.8761999999999999,4,0,2023-06-30,31.802807,37.86161509070381,4.894067426767862,2023-07-28,3.0,0.3423133504965061,2.0,6,0.6380597014925373,0,0.6666666666666666,False,158.94325481798714,1,7,5,2,0,6.327299999999999,0.1384792881639878,2023-06-30,20.12987012987013,2023-07-28,44.8051948051948,2885
3027,dinganxian,hainansheng,2023-07-28,7.4732,0,0,"dinganxian, hainansheng",2023-07-21,42.613657556399,34.979534,2023-07-28,10e42165-007b-4436-b492-e95179f84539,2023-07-21,7.592,0,0,-0.1187999999999993,4,0,2023-07-21,31.442469,39.35152785946628,3.2621296969327176,2023-07-28,2.0,0.11134608311879367,1.0,7,0.6492537313432836,0,0.5,False,96.41824324324324,0,7,6,6,0,5.4582999999999995,-0.021765018412326056,2023-07-21,50.649350649350644,2023-07-28,14.285714285714285,2886
3028,tunchangxian,hainansheng,2023-07-28,6.9797,0,0,"tunchangxian, hainansheng",2023-07-21,41.038477733881834,34.43692,2023-07-28,8f598065-53bb-4cc8-b50c-91edf5902142,2023-07-21,6.8773,0,0,0.1024000000000002,4,0,2023-07-21,31.250896,37.72252997966732,3.3159477542145126,2023-07-28,2.0,0.11134608311879367,1.0,7,0.6492537313432836,0,0.5,False,159.04365079365078,0,7,5,4,0,5.2299500000000005,0.019579537089264753,2023-07-21,45.45454545454545,2023-07-28,18.83116883116883,2887
3029,changjianglizuzizhixian,hainansheng,2023-07-28,7.6748,0,0,"changjianglizuzizhixian, hainansheng",2023-06-30,41.60408490969815,31.95374,2023-07-28,4547d048-2d53-40da-a399-633078c0f412,2023-06-30,6.4623,0,0,1.2125000000000004,4,0,2023-06-30,31.744068,37.28821491508331,4.315869994614843,2023-07-28,2.0,0.11134608311879367,1.0,6,0.6492537313432836,0,0.5,False,270.93070308548306,1,7,4,2,0,5.5629,0.21796185442844565,2023-06-30,12.987012987012985,2023-07-28,43.506493506493506,2888
3030,ledonglizuzizhixian,hainansheng,2023-07-28,8.0298,0,0,"ledonglizuzizhixian, hainansheng",2023-07-21,40.76433248368525,31.413567,2023-07-28,10562ada-0e96-400a-85ca-7cc781eafaaf,2023-07-21,7.8923,0,0,0.1375000000000001,4,0,2023-07-21,29.966253,35.34254019601008,5.421792287675174,2023-07-28,3.0,0.3423133504965061,2.0,7,0.6380597014925373,0,0.6666666666666666,False,288.1294014084507,1,7,4,3,0,5.717499999999999,0.02404897245299521,2023-07-21,48.701298701298704,2023-07-28,51.298701298701296,2889
3031,lingshuilizuzizhixian,hainansheng,2023-07-28,7.8496,0,0,"lingshuilizuzizhixian, hainansheng",2023-07-21,40.96223740350637,33.09488,2023-07-28,b0984ec5-7fd8-46b9-9a50-4b9ee15f37be,2023-07-21,7.8376,0,0,0.0119999999999995,4,0,2023-07-21,29.67377,35.14185224260607,5.820385160900301,2023-07-28,3.0,0.3423133504965061,2.0,7,0.6380597014925373,0,0.6666666666666666,False,180.42203898050977,1,7,7,3,0,5.85735,0.002048708033496291,2023-07-21,72.72727272727273,2023-07-28,29.22077922077922,2890
3032,baotinglizumiaozuzizhixian,hainansheng,2023-07-28,7.2067,0,0,"baotinglizumiaozuzizhixian, hainansheng",2023-07-21,39.450317070498144,32.385834,2023-07-28,aba007ff-a8a3-4155-842f-fcc144839b73,2023-07-21,6.889,0,0,0.3176999999999994,4,0,2023-07-21,29.392706,34.0410493549548,5.4092677155433435,2023-07-28,3.0,0.3423133504965061,2.0,7,0.6380597014925373,0,0.6666666666666666,False,314.91472868217056,0,7,4,3,0,5.458399999999999,0.05820386926571879,2023-07-21,59.74025974025974,2023-07-28,38.311688311688314,2891
3033,qiongzhonglizumiaozuzizhixian,hainansheng,2023-07-28,7.2473,0,0,"qiongzhonglizumiaozuzizhixian, hainansheng",2023-07-21,38.22302510744838,33.06947,2023-07-28,6a2f03bc-9f92-4242-a96e-0048d8db3598,2023-07-21,7.1302,0,0,0.1170999999999997,4,0,2023-07-21,30.052486,35.186454545514735,3.036570561933644,2023-07-28,2.0,0.11134608311879367,1.0,7,0.6492537313432836,0,0.5,False,386.9113507038035,0,7,2,3,0,4.8598,0.02409564179595862,2023-07-21,48.701298701298704,2023-07-28,27.27272727272727,2892
3034,jiayuguanshi,gansusheng,2023-07-28,7.4284,0,0,"jiayuguanshi, gansusheng",2023-07-14,31.404963364649575,34.56127,2023-07-28,4bdbd717-1425-4070-983d-46f2539bcf3a,2023-07-14,7.4302,0,0,-0.0018000000000002,4,0,2023-07-14,27.81132,26.483460287762536,4.9215030768870385,2023-07-28,10.0,0.9726921662375874,8.0,7,0.5083955223880597,0,0.8,True,1742.4420995670996,0,1,6,3,1,5.45185,-0.0003301631556261086,2023-07-14,55.84415584415584,2023-07-28,57.14285714285714,2893
3035,jinchangshi,gansusheng,2023-07-28,8.6457,0,0,"jinchangshi, gansusheng",2023-07-21,28.758001351941807,30.760147,2023-07-28,2fbf7e1b-67bb-465c-a85d-2a50b04b48f4,2023-07-21,8.5714,0,0,0.0742999999999991,4,0,2023-07-21,26.789242,25.304750083888464,3.453251268053343,2023-07-28,4.0,0.5620632585509379,1.0,7,0.6492537313432836,0,0.25,True,1942.3403952287697,0,1,2,5,1,5.28955,0.014046563507292512,2023-07-21,4.545454545454546,2023-07-28,0.6493506493506493,2894
3037,jiuquanshi,gansusheng,2023-07-28,8.1581,0,0,"jiuquanshi, gansusheng",2023-07-14,28.979333873325416,32.037777,2023-07-28,9200a52c-759b-4f22-93ce-077f2054b8bb,2023-07-14,8.1018,0,0,0.0562999999999984,4,0,2023-07-14,26.439095,24.564277759457816,4.4150561138676,2023-07-28,5.0,0.7172673777123942,3.0,7,0.6184701492537313,0,0.6,True,2124.6887076703947,0,1,1,4,1,4.6277,0.01216587073492197,2023-07-14,51.94805194805194,2023-07-28,80.51948051948052,2895
3038,wulumuqishi,xinjiangweiwuerzizhiqu,2023-07-28,5.7991,0,0,"wulumuqishi, xinjiangweiwuerzizhiqu",2023-07-07,27.924809838865276,29.741486,2023-07-28,f3ca20fd-7e55-4bb7-a3db-50f198f933c9,2023-07-07,5.7621,0,0,0.0369999999999999,4,0,2023-07-07,24.07338,22.90905449498618,5.015755343879096,2023-07-28,4.0,0.5620632585509379,4.0,7,0.6013681592039801,0,1.0,True,1645.6741973304474,0,3,6,2,1,4.50615,0.00821100052150947,2023-07-07,69.48051948051948,2023-07-28,64.28571428571429,2896
3039,kelamayishi,xinjiangweiwuerzizhiqu,2023-07-28,6.3596,0,0,"kelamayishi, xinjiangweiwuerzizhiqu",2023-07-07,34.80935464349132,37.16788,2023-07-28,aeaeb743-201c-4376-ae5b-4cb3fbe00664,2023-07-07,6.514,0,0,-0.1543999999999998,4,0,2023-07-07,33.915615,31.99850290879113,2.8108517347001865,2023-07-28,11.0,0.9886906951084957,11.0,7,0.4657960199004975,0,1.0,True,337.76798220318034,0,3,2,2,0,5.04875,-0.030581827184946727,2023-07-07,49.35064935064935,2023-07-28,74.67532467532467,2897
3040,tulufanshi,xinjiangweiwuerzizhiqu,2023-07-28,6.287,0,0,"tulufanshi, xinjiangweiwuerzizhiqu",2023-06-30,35.43450449108382,38.854836,2023-07-28,2a22fdb5-6def-4667-bab7-e0d4a6909570,2023-06-30,5.6758,0,0,0.6112000000000002,4,0,2023-06-30,25.678635,24.599217143558572,10.835287347525249,2023-07-28,4.0,0.5620632585509379,4.0,6,0.6013681592039801,0,1.0,True,1030.2500591909957,0,3,1,1,0,4.1541,0.14713174935605794,2023-06-30,95.45454545454545,2023-07-28,35.064935064935064,2898
3041,hamishi,xinjiangweiwuerzizhiqu,2023-07-28,7.4639,0,0,"hamishi, xinjiangweiwuerzizhiqu",2023-06-30,35.40453112189561,39.306187,2023-07-28,78ff10a5-4260-45c9-bfce-47dea7d59360,2023-06-30,6.1967,0,0,1.2672,4,0,2023-06-30,26.464436,25.055041142740915,10.349489979154693,2023-07-28,4.0,0.5620632585509379,3.0,6,0.6184701492537313,0,0.75,True,1188.3557482517483,0,3,1,3,0,4.711,0.2689874761197198,2023-06-30,90.9090909090909,2023-07-28,4.545454545454546,2899
3042,changjihuizuzizhizhou,xinjiangweiwuerzizhiqu,2023-07-28,6.2322,0,0,"changjihuizuzizhizhou, xinjiangweiwuerzizhiqu",2023-07-07,31.974483577523245,34.283787,2023-07-28,9b44770a-fc58-4ea4-afe0-2c6035590c2d,2023-07-07,6.2136,0,0,0.0186000000000001,4,0,2023-07-07,28.08852,26.568931100665043,5.405552476858201,2023-07-28,6.0,0.8287054063994116,6.0,7,0.5578358208955224,0,1.0,True,1056.0977342325004,0,3,1,3,0,3.95465,0.004703323935114384,2023-07-07,55.84415584415584,2023-07-28,73.37662337662337,2900
3043,bayinguolengmengguzizhizhou,xinjiangweiwuerzizhiqu,2023-07-28,6.4845,0,0,"bayinguolengmengguzizhizhou, xinjiangweiwuerzizhiqu",2023-06-30,27.100377311298537,29.738997,2023-07-28,ece3a618-9102-4827-a0e6-aaa5a0af19cd,2023-06-30,5.446,0,0,1.0385,4,0,2023-06-30,22.181705,20.548675101987637,6.5517022093109,2023-07-28,2.0,0.11134608311879367,2.0,6,0.6380597014925373,0,1.0,False,2198.8855940101903,0,3,1,1,1,4.1226,0.2519041381652355,2023-06-30,79.22077922077922,2023-07-28,67.53246753246754,2901
3044,akesudiqu,xinjiangweiwuerzizhiqu,2023-07-28,7.6157,0,0,"akesudiqu, xinjiangweiwuerzizhiqu",2023-07-07,30.31596037621324,32.164665,2023-07-28,c69b65ae-b9b1-4416-af34-c4317db797e5,2023-07-07,7.7246,0,0,-0.1088999999999993,4,0,2023-07-07,27.706598,26.03539672514071,4.28056365107253,2023-07-28,2.0,0.11134608311879367,2.0,7,0.6380597014925373,0,1.0,False,1512.4150681730437,0,3,1,1,1,4.71465,-0.023098215137921013,2023-07-07,44.8051948051948,2023-07-28,87.66233766233766,2902
3045,aleitaidiqu,xinjiangweiwuerzizhiqu,2023-07-28,7.0368,0,0,"aleitaidiqu, xinjiangweiwuerzizhiqu",2023-07-07,29.076017239064452,30.983038,2023-07-28,0931dd5c-9c2b-4efb-8733-25144f5d440f,2023-07-07,6.6212,0,0,0.4156000000000004,4,0,2023-07-07,25.964369,24.675734708487877,4.400282530576575,2023-07-28,4.0,0.5620632585509379,4.0,7,0.6013681592039801,0,1.0,True,1175.7400301886792,0,3,1,1,0,3.4391499999999997,0.1208438131515056,2023-07-07,53.896103896103895,2023-07-28,82.46753246753246,2903
3046,shihezishi,xinjiangweiwuerzizhiqu,2023-07-28,5.5294,0,0,"shihezishi, xinjiangweiwuerzizhiqu",2023-07-07,34.24785382819902,36.18255,2023-07-28,1a57e408-93aa-48e0-b1e6-e10696efb866,2023-07-07,5.7467,0,0,-0.2172999999999998,4,0,2023-07-07,33.240475,31.355768839518273,2.8920849886807467,2023-07-28,11.0,0.9886906951084957,11.0,7,0.4657960199004975,0,1.0,True,508.8473895582329,0,3,10,4,0,4.3069500000000005,-0.050453337048259154,2023-07-07,59.09090909090909,2023-07-28,56.493506493506494,2904
3047,alaershi,xinjiangweiwuerzizhiqu,2023-07-28,10.2427,0,0,"alaershi, xinjiangweiwuerzizhiqu",2023-07-07,35.52588823106558,37.49264,2023-07-28,5d0438f8-5839-4f37-88cd-b6cb9af5c75e,2023-07-07,11.058,0,0,-0.8153000000000006,4,0,2023-07-07,30.646235,28.97678714328346,6.54910108778212,2023-07-28,2.0,0.11134608311879367,2.0,7,0.6380597014925373,0,1.0,False,1012.0255383074611,0,3,2,1,0,3.72575,-0.21882842380728726,2023-07-07,76.62337662337663,2023-07-28,73.37662337662337,2905
